,Game Title,User Rating,Age Group Targeted,Price,Platform,Requires Special Device,Developer,Publisher,Release Year,Genre,Multiplayer,Game Length (Hours),Graphics Quality,Soundtrack Quality,Story Quality,User Review Text,Game Mode,Min Number of Players
34365,Fortnite,38.9,Teens,50.38,Xbox,Yes,Nintendo,Take-Two Interactive,2010,RPG,No,42.1,Low,Good,Excellent,"Disappointing game, but the gameplay is amazing.",Offline,4
34366,Tomb Raider (2013),31.1,All Ages,56.72,PC,No,CD Projekt Red,Nintendo,2020,RPG,Yes,7.8,High,Good,Poor,"Great game, but the graphics could be better.",Offline,5
34367,Call of Duty: Modern Warfare 2,32.5,Kids,41.16,Mobile,Yes,Bungie,Activision,2023,RPG,Yes,33.8,Low,Poor,Excellent,"Great game, but the gameplay is amazing.",Offline,1
34368,Just Dance 2024,27.9,All Ages,22.03,Xbox,No,Nintendo,Capcom,2010,RPG,Yes,55.5,Low,Poor,Poor,"Amazing game, but too many bugs.",Online,6
34369,Pokémon Scarlet & Violet,36.2,Adults,35.93,PC,No,Nintendo,Square Enix,2015,Simulation,No,59.9,High,Average,Excellent,"Amazing game, but too many bugs.",Offline,2
34370,1000-Piece Puzzle,31.8,Kids,43.23,Mobile,Yes,Rockstar Games,Nintendo,2017,Action,Yes,37.1,Low,Poor,Good,"Amazing game, but too many bugs.",Offline,3
34371,Minecraft,39.6,Kids,43.57,Xbox,No,Bungie,Nintendo,2022,Adventure,No,57.1,Ultra,Excellent,Average,"Great game, but the gameplay is amazing.",Offline,4
34372,Hitman 3,34.3,Teens,39.76,PlayStation,Yes,Innersloth,Take-Two Interactive,2021,Action,No,45.0,Medium,Good,Good,"Great game, but too many bugs.",Online,7
34373,Hitman 3,12.5,Adults,23.88,Xbox,No,Valve,Capcom,2021,Action,Yes,6.5,High,Good,Excellent,"Amazing game, but the graphics could be better.",Online,3
34374,Portal 2,29.0,Kids,39.38,PlayStation,Yes,Rockstar Games,Innersloth,2013,Fighting,No,26.2,High,Good,Average,"Great game, but the gameplay is amazing.",Online,2
34375,League of Legends,22.1,Kids,29.14,PC,Yes,Bungie,Activision,2023,RPG,Yes,31.8,Medium,Good,Average,"Great game, but the gameplay is amazing.",Offline,8
34376,Minecraft,29.3,Teens,51.38,Mobile,No,EA Sports,Nintendo,2023,Sports,No,10.4,High,Excellent,Good,"Solid game, but too many bugs.",Offline,1
34377,Halo Infinite,32.3,Kids,27.69,PlayStation,Yes,Rockstar Games,Square Enix,2023,Party,Yes,58.2,Ultra,Poor,Excellent,"Disappointing game, but the gameplay is amazing.",Online,8
34378,The Sims 4,20.0,Adults,29.34,PlayStation,Yes,EA Sports,Electronic Arts,2016,Party,Yes,23.4,High,Excellent,Poor,"Solid game, but too many bugs.",Offline,6
34379,FIFA 24,24.0,Kids,41.25,PC,No,CD Projekt Red,Innersloth,2012,Party,Yes,10.1,Medium,Excellent,Good,"Disappointing game, but too many bugs.",Online,1
34380,League of Legends,20.6,Adults,36.64,Mobile,Yes,Capcom,Valve,2022,Puzzle,No,5.4,Ultra,Excellent,Average,"Solid game, but too many bugs.",Online,3
34381,Tekken 7,18.5,Adults,31.6,PlayStation,No,Valve,Nintendo,2020,Puzzle,Yes,12.3,High,Poor,Good,"Disappointing game, but the gameplay is amazing.",Offline,6
34382,Minecraft,27.4,Kids,37.04,Nintendo Switch,Yes,Valve,Valve,2020,Strategy,Yes,32.2,Medium,Poor,Excellent,"Disappointing game, but too many bugs.",Online,5
34383,Stardew Valley,31.5,Teens,39.87,PlayStation,No,EA Sports,Take-Two Interactive,2012,Party,No,36.1,Medium,Poor,Excellent,"Disappointing game, but too many bugs.",Online,2
34384,Fall Guys,21.7,All Ages,30.31,PlayStation,Yes,CD Projekt Red,Electronic Arts,2020,Puzzle,Yes,27.4,High,Excellent,Average,"Great game, but the graphics could be better.",Online,3
34385,Half-Life: Alyx,20.1,Adults,28.08,Nintendo Switch,Yes,Bungie,Valve,2017,Fighting,No,20.7,High,Average,Average,"Disappointing game, but the graphics could be better.",Online,4
34386,Mario Kart 8 Deluxe,30.5,Kids,55.37,PC,No,CD Projekt Red,Take-Two Interactive,2017,Action,No,11.4,Low,Average,Excellent,"Great game, but too many bugs.",Online,8
34387,Hitman 3,25.5,Adults,20.65,Xbox,Yes,Innersloth,Electronic Arts,2010,Fighting,Yes,45.6,Medium,Excellent,Average,"Great game, but the graphics could be better.",Online,6
34388,Spelunky 2,35.1,Kids,53.86,Xbox,Yes,Valve,Activision,2011,Puzzle,No,22.8,High,Poor,Excellent,"Amazing game, but the gameplay is amazing.",Offline,1
34389,Stardew Valley,32.5,Adults,40.93,PlayStation,Yes,Rockstar Games,Capcom,2014,Adventure,Yes,40.0,High,Average,Poor,"Disappointing game, but the gameplay is amazing.",Offline,6
34390,The Legend of Zelda: Breath of the Wild,29.7,All Ages,56.09,Mobile,No,Rockstar Games,Capcom,2019,Action,Yes,11.4,High,Poor,Excellent,"Solid game, but too many bugs.",Offline,6
34391,The Elder Scrolls V: Skyrim,41.1,All Ages,43.56,Nintendo Switch,No,CD Projekt Red,Nintendo,2018,Party,No,58.1,High,Poor,Average,"Disappointing game, but the graphics could be better.",Online,1
34392,Pokémon Scarlet & Violet,24.1,Teens,41.08,PC,Yes,Valve,Valve,2012,Fighting,No,14.6,Low,Poor,Excellent,"Disappointing game, but too many bugs.",Offline,4
34393,Among Us,37.7,All Ages,39.55,PlayStation,Yes,Bungie,Capcom,2021,Shooter,Yes,59.8,Ultra,Excellent,Average,"Great game, but too many bugs.",Offline,7
34394,Call of Duty: Modern Warfare 2,20.5,Teens,41.22,PC,No,Epic Games,Take-Two Interactive,2019,Adventure,No,5.8,High,Average,Excellent,"Disappointing game, but too many bugs.",Offline,5
34395,Overwatch 2,38.3,Adults,47.03,Xbox,Yes,Nintendo,Capcom,2018,Strategy,Yes,52.9,Medium,Good,Excellent,"Solid game, but too many bugs.",Online,1
34396,1000-Piece Puzzle,31.5,Adults,56.09,Mobile,No,Rockstar Games,Electronic Arts,2015,Adventure,Yes,10.8,High,Excellent,Good,"Disappointing game, but too many bugs.",Online,4
34397,Pillars of Eternity II: Deadfire,40.3,Teens,46.78,Nintendo Switch,Yes,EA Sports,Epic Games,2010,Fighting,No,51.5,Low,Excellent,Excellent,"Amazing game, but too many bugs.",Online,3
34398,League of Legends,43.9,Adults,55.8,PlayStation,No,CD Projekt Red,Electronic Arts,2016,Shooter,No,52.8,Low,Good,Poor,"Amazing game, but the graphics could be better.",Online,7
34399,Counter-Strike: Global Offensive,43.3,Teens,56.13,Nintendo Switch,Yes,Valve,Capcom,2017,Sports,No,45.5,High,Average,Excellent,"Amazing game, but too many bugs.",Online,8
34400,Halo Infinite,32.2,All Ages,57.88,Xbox,Yes,Rockstar Games,Valve,2020,Fighting,Yes,11.4,Medium,Average,Poor,"Solid game, but too many bugs.",Offline,6
34401,Pokémon Scarlet & Violet,26.0,All Ages,30.95,Nintendo Switch,Yes,Game Freak,Innersloth,2020,Sports,No,30.3,High,Average,Excellent,"Amazing game, but the graphics could be better.",Online,8
34402,Minecraft,45.9,Adults,54.68,Xbox,No,Rockstar Games,Epic Games,2017,Puzzle,Yes,59.1,Ultra,Good,Poor,"Solid game, but the gameplay is amazing.",Online,8
34403,Call of Duty: Modern Warfare 2,23.6,Kids,44.1,Xbox,Yes,Innersloth,Square Enix,2020,Action,No,7.2,Ultra,Average,Poor,"Great game, but too many bugs.",Online,10
34404,Grand Theft Auto V,25.9,Kids,48.68,PC,Yes,Nintendo,Capcom,2018,Puzzle,No,5.6,High,Good,Good,"Solid game, but too many bugs.",Online,4
34405,Super Smash Bros. Ultimate,19.3,Adults,22.1,PC,No,Valve,Take-Two Interactive,2023,Sports,No,26.1,Low,Poor,Good,"Great game, but the graphics could be better.",Offline,1
34406,Rocket League,34.8,Teens,37.9,PC,Yes,Capcom,Activision,2021,RPG,Yes,49.5,High,Average,Average,"Disappointing game, but the graphics could be better.",Online,3
34407,Animal Crossing: New Horizons,19.5,Teens,24.67,PC,Yes,Bungie,Electronic Arts,2021,RPG,No,24.9,High,Average,Excellent,"Solid game, but the gameplay is amazing.",Offline,1
34408,The Elder Scrolls V: Skyrim,16.4,Teens,29.06,Xbox,Yes,Nintendo,Valve,2016,Party,Yes,6.4,Low,Excellent,Average,"Disappointing game, but the gameplay is amazing.",Online,3
34409,Minecraft,38.9,Adults,58.25,Mobile,No,CD Projekt Red,Take-Two Interactive,2015,Strategy,No,28.2,Ultra,Excellent,Good,"Great game, but the gameplay is amazing.",Offline,2
34410,Tekken 7,29.5,All Ages,32.68,PlayStation,No,Innersloth,Square Enix,2012,Adventure,Yes,44.6,Ultra,Average,Excellent,"Great game, but too many bugs.",Offline,6
34411,Halo Infinite,33.0,Kids,52.32,Xbox,Yes,Rockstar Games,Valve,2020,RPG,Yes,26.3,Low,Excellent,Good,"Great game, but the graphics could be better.",Offline,6
34412,Spelunky 2,25.3,Adults,35.48,PlayStation,No,EA Sports,Valve,2015,Party,No,29.1,Low,Good,Poor,"Solid game, but the graphics could be better.",Online,4
34413,Grand Theft Auto V,21.8,Adults,35.36,PlayStation,No,EA Sports,Square Enix,2019,Puzzle,No,16.9,Medium,Poor,Good,"Disappointing game, but too many bugs.",Online,7
34414,Cuphead,22.2,Adults,26.78,Mobile,Yes,EA Sports,Square Enix,2023,Sports,No,23.4,Medium,Poor,Poor,"Disappointing game, but the graphics could be better.",Online,7
34415,Stardew Valley,39.1,Teens,57.18,PC,Yes,Rockstar Games,Nintendo,2012,Strategy,No,35.2,High,Good,Excellent,"Solid game, but too many bugs.",Online,4
34416,The Witcher 3: Wild Hunt,25.4,Teens,22.09,Mobile,Yes,Valve,Epic Games,2013,RPG,Yes,51.8,Low,Excellent,Excellent,"Amazing game, but the gameplay is amazing.",Online,4
34417,Tomb Raider (2013),22.6,Teens,28.56,Nintendo Switch,Yes,Game Freak,Epic Games,2017,Party,No,21.9,High,Good,Good,"Amazing game, but too many bugs.",Online,10
34418,Hades,26.1,Kids,22.81,Xbox,Yes,Rockstar Games,Nintendo,2011,RPG,Yes,45.0,Low,Good,Poor,"Disappointing game, but the gameplay is amazing.",Online,5
34419,Ghost of Tsushima,33.2,Kids,50.15,Mobile,No,Game Freak,Square Enix,2010,Puzzle,No,27.5,Low,Poor,Poor,"Disappointing game, but the graphics could be better.",Offline,3
34420,The Sims 4,17.9,Kids,29.88,PC,No,Rockstar Games,Capcom,2017,Sports,Yes,10.5,Ultra,Average,Good,"Great game, but too many bugs.",Offline,8
34421,Sid Meier’s Civilization VI,24.7,Teens,26.73,Xbox,No,Innersloth,Epic Games,2020,RPG,No,37.6,High,Average,Good,"Amazing game, but too many bugs.",Offline,7
34422,Pokémon Scarlet & Violet,17.9,Adults,20.38,PC,No,Capcom,Valve,2021,Action,No,21.6,High,Average,Average,"Disappointing game, but the gameplay is amazing.",Offline,8
34423,Ghost of Tsushima,44.3,All Ages,56.28,Mobile,Yes,EA Sports,Valve,2023,Adventure,No,58.9,Low,Excellent,Good,"Disappointing game, but the graphics could be better.",Online,6
34424,FIFA 24,32.5,Adults,39.82,PlayStation,No,EA Sports,Activision,2010,Strategy,Yes,38.2,Medium,Excellent,Good,"Amazing game, but the graphics could be better.",Online,8
34425,Red Dead Redemption 2,43.4,Adults,52.91,Nintendo Switch,No,Innersloth,Electronic Arts,2021,Puzzle,No,53.4,Low,Good,Average,"Amazing game, but the graphics could be better.",Online,10
34426,Hitman 3,34.7,Adults,54.52,PlayStation,No,Innersloth,Square Enix,2014,Sports,Yes,26.6,Ultra,Poor,Good,"Amazing game, but the gameplay is amazing.",Online,10
34427,Tetris,34.3,Teens,48.61,PlayStation,Yes,Capcom,Epic Games,2019,Shooter,Yes,35.8,Ultra,Average,Poor,"Disappointing game, but too many bugs.",Online,6
34428,The Legend of Zelda: Breath of the Wild,37.0,All Ages,59.5,Nintendo Switch,Yes,Capcom,Square Enix,2014,Adventure,No,19.2,Medium,Average,Average,"Amazing game, but the gameplay is amazing.",Offline,2
34429,Fall Guys,24.1,Adults,32.35,Xbox,Yes,Innersloth,Nintendo,2022,Party,No,27.7,Ultra,Good,Good,"Amazing game, but the graphics could be better.",Offline,6
34430,1000-Piece Puzzle,41.0,All Ages,59.67,Mobile,No,Bungie,Take-Two Interactive,2021,Simulation,Yes,31.0,High,Poor,Excellent,"Great game, but the gameplay is amazing.",Offline,4
34431,1000-Piece Puzzle,21.4,Teens,27.09,PlayStation,Yes,Nintendo,Square Enix,2018,Party,Yes,21.1,Medium,Good,Poor,"Solid game, but too many bugs.",Offline,8
34432,Just Dance 2024,28.9,Teens,25.78,Nintendo Switch,No,EA Sports,Valve,2013,Puzzle,Yes,53.0,Low,Average,Good,"Great game, but the gameplay is amazing.",Offline,5
34433,Among Us,35.9,Kids,51.12,Mobile,No,Nintendo,Activision,2015,RPG,Yes,29.2,Ultra,Poor,Poor,"Solid game, but too many bugs.",Online,7
34434,The Legend of Zelda: Breath of the Wild,28.3,Teens,49.72,Nintendo Switch,No,Epic Games,Electronic Arts,2017,Party,No,9.8,High,Poor,Average,"Amazing game, but the graphics could be better.",Offline,7
34435,Fortnite,35.8,All Ages,59.26,PlayStation,Yes,Epic Games,Capcom,2023,Party,Yes,25.7,Ultra,Poor,Average,"Great game, but too many bugs.",Offline,1
34436,Tekken 7,24.9,Adults,43.94,PlayStation,No,CD Projekt Red,Innersloth,2011,Action,Yes,14.7,Low,Average,Poor,"Solid game, but the gameplay is amazing.",Online,6
34437,Minecraft,33.5,Teens,30.24,PlayStation,No,Innersloth,Capcom,2013,Party,Yes,57.5,High,Good,Poor,"Amazing game, but the graphics could be better.",Online,6
34438,Mario Kart 8 Deluxe,12.7,Adults,21.84,PC,No,Valve,Valve,2020,Shooter,Yes,9.6,Low,Good,Poor,"Solid game, but too many bugs.",Online,4
34439,Counter-Strike: Global Offensive,45.7,Adults,57.26,PC,Yes,Bungie,Nintendo,2013,Shooter,No,54.0,Medium,Average,Average,"Great game, but the graphics could be better.",Offline,5
34440,Fortnite,14.1,Adults,22.72,PlayStation,Yes,CD Projekt Red,Electronic Arts,2012,Strategy,Yes,11.9,Medium,Poor,Good,"Great game, but the graphics could be better.",Offline,7
34441,Counter-Strike: Global Offensive,27.7,All Ages,42.15,PC,Yes,Valve,Take-Two Interactive,2016,Shooter,No,19.7,Ultra,Poor,Excellent,"Great game, but the graphics could be better.",Offline,5
34442,Ghost of Tsushima,25.5,Kids,31.43,PC,No,Game Freak,Innersloth,2017,Party,Yes,37.0,Medium,Excellent,Good,"Amazing game, but the graphics could be better.",Online,8
34443,Tekken 7,33.0,Kids,29.48,PC,No,Bungie,Capcom,2012,Puzzle,Yes,55.5,Low,Average,Good,"Great game, but the graphics could be better.",Offline,5
34444,Half-Life: Alyx,21.1,Adults,36.4,Nintendo Switch,No,Bungie,Electronic Arts,2015,Sports,No,5.2,Low,Excellent,Excellent,"Solid game, but the gameplay is amazing.",Online,5
34445,Call of Duty: Modern Warfare 2,25.5,All Ages,23.86,PlayStation,No,Capcom,Epic Games,2020,Simulation,No,43.3,Medium,Excellent,Good,"Great game, but too many bugs.",Offline,10
34446,Among Us,34.4,Adults,33.35,Xbox,Yes,Nintendo,Activision,2010,Sports,No,52.6,High,Good,Good,"Great game, but too many bugs.",Offline,5
34447,1000-Piece Puzzle,29.4,All Ages,47.87,Nintendo Switch,No,Nintendo,Valve,2017,Shooter,No,17.9,High,Excellent,Excellent,"Great game, but the gameplay is amazing.",Offline,8
34448,Overwatch 2,42.8,Teens,56.18,Mobile,Yes,Valve,Activision,2016,Action,No,49.7,Ultra,Good,Excellent,"Amazing game, but the gameplay is amazing.",Offline,2
34449,Grand Theft Auto V,27.6,All Ages,32.81,Xbox,Yes,Valve,Innersloth,2021,Fighting,No,30.8,High,Average,Poor,"Disappointing game, but the gameplay is amazing.",Online,10
34450,Fortnite,37.7,All Ages,54.23,Nintendo Switch,Yes,Capcom,Activision,2015,RPG,Yes,34.2,Medium,Excellent,Average,"Great game, but the gameplay is amazing.",Online,1
34451,Minecraft,21.5,Teens,28.24,PC,No,Innersloth,Valve,2012,Sports,No,21.6,Low,Average,Poor,"Disappointing game, but too many bugs.",Online,10
34452,Animal Crossing: New Horizons,34.1,Kids,32.23,Nintendo Switch,Yes,EA Sports,Valve,2016,Fighting,No,55.4,Ultra,Excellent,Excellent,"Amazing game, but the graphics could be better.",Offline,3
34453,Hades,41.1,All Ages,57.82,PlayStation,No,Bungie,Innersloth,2017,RPG,Yes,37.9,Ultra,Good,Excellent,"Amazing game, but the gameplay is amazing.",Offline,4
34454,Red Dead Redemption 2,34.1,All Ages,39.44,Xbox,No,Nintendo,Valve,2018,Shooter,No,50.9,High,Good,Excellent,"Solid game, but too many bugs.",Online,6
34455,Among Us,25.6,Teens,32.55,PlayStation,Yes,Innersloth,Valve,2013,Shooter,Yes,28.2,High,Poor,Average,"Disappointing game, but the graphics could be better.",Offline,8
34456,The Elder Scrolls V: Skyrim,20.0,All Ages,31.36,Mobile,Yes,Bungie,Take-Two Interactive,2016,Fighting,No,8.3,Ultra,Excellent,Average,"Great game, but the graphics could be better.",Offline,1
34457,FIFA 24,26.4,Teens,26.41,Nintendo Switch,Yes,Epic Games,Electronic Arts,2018,Fighting,Yes,47.9,High,Good,Excellent,"Disappointing game, but the graphics could be better.",Offline,4
34458,Bioshock Infinite,34.8,Adults,47.83,PC,Yes,Capcom,Epic Games,2016,Action,No,36.1,Low,Excellent,Good,"Amazing game, but the gameplay is amazing.",Offline,7
34459,Super Mario Odyssey,37.0,All Ages,48.6,PC,Yes,Game Freak,Electronic Arts,2014,Puzzle,No,46.5,Ultra,Good,Good,"Amazing game, but the graphics could be better.",Online,5
34460,Call of Duty: Modern Warfare 2,23.6,Teens,37.81,Xbox,Yes,CD Projekt Red,Nintendo,2015,Simulation,No,14.1,High,Excellent,Excellent,"Great game, but too many bugs.",Offline,2
34461,League of Legends,37.9,Adults,51.67,Xbox,No,Capcom,Square Enix,2012,Strategy,No,41.7,Low,Poor,Poor,"Disappointing game, but the gameplay is amazing.",Offline,6
34462,Pokémon Scarlet & Violet,29.4,Adults,52.29,Mobile,No,Bungie,Activision,2014,Adventure,Yes,17.4,Ultra,Average,Average,"Solid game, but too many bugs.",Offline,2
34463,Fortnite,34.8,Kids,59.13,PlayStation,No,Nintendo,Innersloth,2011,Puzzle,No,22.3,Ultra,Average,Poor,"Great game, but too many bugs.",Offline,3
34464,Minecraft,31.4,All Ages,54.88,Mobile,Yes,Valve,Square Enix,2019,Sports,Yes,13.6,High,Good,Poor,"Disappointing game, but the graphics could be better.",Online,3
34465,Counter-Strike: Global Offensive,37.6,Teens,52.06,Mobile,No,Capcom,Capcom,2022,Fighting,No,35.4,Low,Poor,Good,"Solid game, but the graphics could be better.",Online,1
34466,1000-Piece Puzzle,12.6,Adults,21.06,PC,Yes,Rockstar Games,Electronic Arts,2010,Shooter,Yes,6.1,Low,Excellent,Average,"Disappointing game, but the graphics could be better.",Offline,5
34467,The Legend of Zelda: Breath of the Wild,18.9,Kids,30.26,Xbox,No,Epic Games,Electronic Arts,2021,Sports,No,15.5,Low,Good,Average,"Solid game, but too many bugs.",Online,7
34468,Among Us,36.3,All Ages,45.5,Nintendo Switch,Yes,Capcom,Valve,2022,Simulation,No,45.5,High,Excellent,Poor,"Solid game, but the gameplay is amazing.",Offline,3
34469,Grand Theft Auto V,36.7,Adults,45.42,Nintendo Switch,No,Nintendo,Epic Games,2013,RPG,No,47.5,Medium,Average,Good,"Great game, but the graphics could be better.",Offline,10
34470,Halo Infinite,38.1,All Ages,36.52,PC,No,CD Projekt Red,Square Enix,2011,Adventure,Yes,60.0,High,Poor,Poor,"Great game, but the graphics could be better.",Online,4
34471,Hades,34.5,Adults,56.97,PlayStation,Yes,Bungie,Innersloth,2017,Action,Yes,25.8,Medium,Poor,Average,"Amazing game, but too many bugs.",Online,4
34472,Grand Theft Auto V,14.0,Kids,26.25,Xbox,No,Rockstar Games,Electronic Arts,2020,Strategy,Yes,8.5,Low,Poor,Good,"Solid game, but the gameplay is amazing.",Online,1
34473,Pokémon Scarlet & Violet,31.8,Teens,26.42,Xbox,Yes,Valve,Valve,2010,Action,No,56.5,High,Good,Average,"Amazing game, but the graphics could be better.",Online,2
34474,Super Smash Bros. Ultimate,36.7,Kids,41.44,Xbox,No,Valve,Square Enix,2014,Puzzle,No,48.1,Medium,Poor,Average,"Disappointing game, but the graphics could be better.",Offline,4
34475,Hades,42.7,All Ages,46.76,PlayStation,Yes,Epic Games,Electronic Arts,2014,Party,No,59.0,Ultra,Poor,Excellent,"Solid game, but the gameplay is amazing.",Online,6
34476,Animal Crossing: New Horizons,29.4,Adults,35.0,PC,No,Capcom,Innersloth,2015,Party,Yes,36.9,High,Excellent,Poor,"Disappointing game, but the graphics could be better.",Online,4
34477,The Elder Scrolls V: Skyrim,39.5,Kids,45.45,Nintendo Switch,No,EA Sports,Innersloth,2016,Puzzle,No,55.3,High,Good,Good,"Disappointing game, but the graphics could be better.",Offline,5
34478,Hitman 3,35.7,All Ages,57.48,PC,Yes,Nintendo,Square Enix,2010,Strategy,Yes,22.3,High,Good,Good,"Disappointing game, but the gameplay is amazing.",Online,2
34479,Counter-Strike: Global Offensive,34.0,All Ages,42.26,Xbox,No,Valve,Epic Games,2012,Strategy,No,44.0,High,Excellent,Excellent,"Solid game, but too many bugs.",Offline,8
34480,The Sims 4,27.5,Kids,40.93,Nintendo Switch,No,Valve,Square Enix,2010,Adventure,No,20.3,High,Excellent,Good,"Solid game, but the gameplay is amazing.",Offline,4
34481,Rocket League,28.8,All Ages,23.94,Mobile,No,Capcom,Activision,2013,Action,No,58.2,Low,Good,Good,"Solid game, but the gameplay is amazing.",Online,7
34482,Hitman 3,20.8,Teens,21.51,Xbox,No,Epic Games,Electronic Arts,2017,Simulation,Yes,38.8,High,Average,Average,"Amazing game, but too many bugs.",Online,8
34483,Hades,42.9,Kids,59.6,Xbox,Yes,Bungie,Square Enix,2021,Puzzle,No,46.2,High,Poor,Poor,"Great game, but too many bugs.",Offline,6
